timestamp,bus_id,route_id,stop_sequence,hour,minute,month,day,day_of_week,time_of_day,is_holiday,is_peak_hour,weather_severity,traffic_severity,passenger_count,current_speed,distance_to_next_stop,eta_minutes,current_lat,current_lon,avg_speed_last_3_stops,avg_passengers_last_3_stops,delay,is_delayed,is_crowded,stop_type,next_stop_type,time_since_route_start,cumulative_distance
2024-03-23 15:27:00,BUS_005,R001,2,15,27,3,23,5,midday,1,0,1,1,14,36.35,0.42,0,3.05136,101.801557,33.669999999999966,13.333333333333334,-0.6932599724896835,0,0,1,2,255,283.98
2024-03-23 15:33:00,BUS_005,R001,3,15,33,3,23,5,midday,1,0,3,1,9,34.11,0.8,1,3.049585,101.803569,40.343333333333305,12.0,-0.40721196130167114,0,0,2,0,260,284.78000000000003
2024-03-23 15:38:00,BUS_005,R001,4,15,38,3,23,5,midday,1,0,0,1,18,45.86,0.73,1,3.04216,101.801982,38.773333333333305,13.666666666666666,0.044919319668556446,0,0,0,3,265,285.51
2024-03-23 15:43:00,BUS_005,R001,5,15,43,3,23,5,midday,1,0,0,0,10,55.76,0.81,0,3.040943,101.795707,45.243333333333304,12.333333333333334,-0.8715925394548064,0,0,3,4,270,286.32
2024-03-23 15:50:00,BUS_001,R001,1,15,50,3,23,5,midday,1,0,2,2,11,17.68,1.09,3,3.048917,101.798618,26.400000000000006,11.333333333333334,-0.6990950226244346,0,0,4,1,60,312.94
2024-03-23 15:56:00,BUS_001,R001,2,15,56,3,23,5,midday,1,0,0,0,14,50.99,0.42,0,3.051577,101.801855,31.366666666666674,11.333333333333334,-0.49421455187291624,0,0,1,2,65,313.36
2024-03-23 16:03:00,BUS_001,R001,3,16,3,3,23,5,afternoon,1,0,3,1,11,28.67,0.8,1,3.050091,101.803161,32.44666666666667,12.0,-0.6742239274502964,0,0,2,0,215,314.16
2024-03-23 16:08:00,BUS_001,R001,4,16,8,3,23,5,afternoon,1,0,0,0,13,55.22,0.73,0,3.043242,101.803241,44.96000000000001,12.666666666666666,-0.7931908728721478,0,0,0,3,220,314.89
2024-03-23 16:15:00,BUS_001,R001,5,16,15,3,23,5,afternoon,1,0,3,1,11,25.87,0.81,1,3.041519,101.799886,36.58666666666667,11.666666666666666,-0.87862388867414,0,0,3,4,225,315.7
2024-03-23 16:21:00,BUS_002,R001,1,16,21,3,23,5,afternoon,1,0,4,1,2,18.55,1.09,3,3.049198,101.798768,16.500000000000004,2.6666666666666665,-0.5256064690026956,0,0,4,1,255,312.94
2024-03-23 16:27:00,BUS_002,R001,2,16,27,3,23,5,afternoon,1,0,1,0,15,38.9,0.42,0,3.050813,101.800807,25.27,6.333333333333333,-0.647814910025707,0,0,1,2,260,313.36
2024-03-23 16:32:00,BUS_002,R001,3,16,32,3,23,5,afternoon,1,0,3,0,10,38.87,0.8,1,3.050939,101.802476,32.10666666666667,9.0,-0.23488551582197092,0,0,2,0,265,314.16
2024-03-23 16:39:00,BUS_002,R001,4,16,39,3,23,5,afternoon,1,0,0,1,16,44.07,0.73,0,3.044663,101.804896,40.61333333333334,13.666666666666666,-0.9938733832539143,0,0,0,3,270,314.89
2024-03-23 16:44:00,BUS_002,R001,5,16,44,3,23,5,afternoon,1,0,0,1,12,48.79,0.81,0,3.041059,101.79655,43.910000000000004,12.666666666666666,-0.9961057593769217,0,0,3,4,275,315.7
2024-03-23 16:51:00,BUS_003,R001,1,16,51,3,23,5,afternoon,1,0,4,1,8,20.21,1.09,3,3.048688,101.798497,38.683333333333344,12.666666666666666,-0.236021771400297,0,0,4,1,70,312.94
2024-03-23 16:58:00,BUS_003,R001,2,16,58,3,23,5,afternoon,1,0,0,2,11,28.17,0.42,1,3.049848,101.799484,34.29666666666669,12.666666666666666,0.10543130990415339,0,0,1,2,75,313.36
2024-03-23 17:04:00,BUS_003,R001,3,17,4,3,23,5,afternoon,1,0,4,1,7,16.38,0.8,3,3.050567,101.802777,21.586666666666687,8.666666666666666,0.06959706959706935,0,0,2,0,205,314.16
2024-03-23 17:11:00,BUS_003,R001,4,17,11,3,23,5,afternoon,1,0,4,1,4,15.4,0.73,2,3.045374,101.805723,19.983333333333352,7.333333333333333,-0.8441558441558437,0,0,0,3,210,314.89
2024-03-23 17:18:00,BUS_003,R001,5,17,18,3,23,5,afternoon,1,0,0,2,25,29.6,0.81,1,3.041161,101.797285,20.46000000000002,12.0,-0.6418918918918919,0,0,3,4,215,315.7
2024-03-23 17:24:00,BUS_004,R001,1,17,24,3,23,5,afternoon,1,0,0,3,20,14.59,1.09,4,3.042541,101.795235,26.350000000000062,13.666666666666666,-0.48252227553118665,0,0,4,1,250,309.79
2024-03-23 17:30:00,BUS_004,R001,2,17,30,3,23,5,afternoon,1,0,3,1,26,35.12,0.42,0,3.05062,101.800543,26.253333333333387,18.666666666666668,-0.7175398633257404,0,1,1,2,255,310.21
2024-03-23 17:36:00,BUS_004,R001,3,17,36,3,23,5,afternoon,1,0,1,1,20,33.09,0.8,1,3.047503,101.805251,27.600000000000062,22.0,-0.45058930190389845,0,0,2,0,260,311.01
2024-03-23 17:42:00,BUS_004,R001,4,17,42,3,23,5,afternoon,1,0,1,1,15,37.21,0.73,1,3.044762,101.805011,35.14000000000006,20.333333333333332,-0.1771029293200752,0,0,0,3,265,311.74
2024-03-23 17:47:00,BUS_004,R001,5,17,47,3,23,5,afternoon,1,0,0,2,27,31.1,0.81,1,3.041515,101.799858,33.80000000000006,20.666666666666668,-0.5627009646302252,0,1,3,4,270,312.55
2024-03-23 17:54:00,BUS_005,R001,1,17,54,3,23,5,afternoon,1,0,0,1,27,51.53,1.09,0,3.041889,101.794889,51.04999999999996,18.333333333333332,-1.2691635940228994,0,1,4,1,75,287.41
2024-03-23 17:59:00,BUS_005,R001,2,17,59,3,23,5,afternoon,1,0,0,0,28,50.38,0.42,0,3.050246,101.800029,52.556666666666636,21.666666666666668,-0.500198491464867,0,1,1,2,80,287.83
2024-03-23 18:05:00,BUS_005,R001,3,18,5,3,23,5,afternoon,1,0,0,1,26,44.44,0.8,0,3.049163,101.80391,48.7833333333333,27.0,-1.08010801080108,0,1,2,0,200,288.63
2024-03-23 18:11:00,BUS_005,R001,4,18,11,3,23,5,afternoon,1,0,0,1,20,40.68,0.73,1,3.043529,101.803575,45.16666666666663,24.666666666666668,-0.07669616519174038,0,0,0,3,205,289.36
2024-03-23 18:18:00,BUS_005,R001,5,18,18,3,23,5,afternoon,1,0,0,1,19,45.97,0.81,1,3.041175,101.797393,43.69666666666664,21.666666666666668,-0.05721122471176865,0,0,3,4,210,290.17
2024-03-23 18:24:00,BUS_001,R001,1,18,24,3,23,5,afternoon,1,0,3,0,23,32.82,1.09,2,3.047504,101.797868,37.970000000000006,15.666666666666666,0.007312614259597616,0,0,4,1,250,316.79
2024-03-23 18:29:00,BUS_001,R001,2,18,29,3,23,5,afternoon,1,0,4,1,12,27.13,0.42,0,3.0505,101.800378,28.606666666666673,15.333333333333334,-0.9288610394397346,0,0,1,2,255,317.21
2024-03-23 18:35:00,BUS_001,R001,3,18,35,3,23,5,afternoon,1,0,2,0,26,29.91,0.8,1,3.049726,101.803455,29.953333333333337,20.333333333333332,-0.60481444332999,0,1,2,0,260,318.01
2024-03-23 18:41:00,BUS_001,R001,4,18,41,3,23,5,afternoon,1,0,0,0,22,55.47,0.73,0,3.0443,101.804473,37.50333333333334,20.0,-0.789616008653326,0,0,0,3,265,318.74
2024-03-23 18:47:00,BUS_001,R001,5,18,47,3,23,5,afternoon,1,0,3,1,31,32.21,0.81,1,3.041622,101.800635,39.19666666666668,26.333333333333332,-0.5088481837938528,0,1,3,4,270,319.55
2024-03-23 18:52:00,BUS_002,R001,1,18,52,3,23,5,afternoon,1,0,0,1,26,43.04,1.09,1,3.045017,101.796549,45.300000000000004,18.0,-0.5195167286245355,0,1,4,1,80,316.79
2024-03-23 18:59:00,BUS_002,R001,2,18,59,3,23,5,afternoon,1,0,0,1,29,48.81,0.42,0,3.050539,101.800431,46.88,22.333333333333332,-0.5162876459741855,0,1,1,2,85,317.21
2024-03-23 19:04:00,BUS_002,R001,3,19,4,3,23,5,afternoon,1,0,0,2,29,29.12,0.8,1,3.047926,101.804909,40.32333333333334,28.0,-0.6483516483516483,0,1,2,0,195,318.01
2024-03-23 19:11:00,BUS_002,R001,4,19,11,3,23,5,afternoon,1,0,3,3,20,9.87,0.73,4,3.044325,101.804502,29.26666666666667,26.0,-0.4376899696048637,0,0,0,3,200,318.74
2024-03-23 19:16:00,BUS_002,R001,5,19,16,3,23,5,afternoon,1,0,0,1,33,45.92,0.81,0,3.041354,101.798692,28.30333333333334,27.333333333333332,-1.0583623693379791,0,1,3,4,205,319.55
2024-03-23 19:23:00,BUS_003,R001,1,19,23,3,23,5,afternoon,1,0,0,0,26,52.07,1.09,1,3.049312,101.798828,32.35666666666668,18.333333333333332,-0.2560015363933168,0,1,4,1,245,316.79
2024-03-23 19:30:00,BUS_003,R001,2,19,30,3,23,5,afternoon,1,0,0,1,29,46.14,0.42,0,3.050639,101.800569,42.60333333333335,26.666666666666668,-0.5461638491547464,0,1,1,2,250,317.21
2024-03-23 19:36:00,BUS_003,R001,3,19,36,3,23,5,afternoon,1,0,3,1,14,35.38,0.8,1,3.050961,101.802458,44.53000000000002,23.0,-0.3566986998304127,0,0,2,0,255,318.01
2024-03-23 19:43:00,BUS_003,R001,4,19,43,3,23,5,afternoon,1,0,1,1,21,40.15,0.73,1,3.042397,101.802257,40.55666666666669,21.333333333333332,-0.09090909090909083,0,0,0,3,260,318.74
2024-03-23 19:49:00,BUS_003,R001,5,19,49,3,23,5,afternoon,1,0,2,2,9,19.46,0.81,2,3.041275,101.798119,31.66333333333335,14.666666666666666,-0.4974306269270299,0,0,3,4,265,319.55
2024-03-23 19:55:00,BUS_004,R001,1,19,55,3,23,5,afternoon,1,0,2,0,22,36.19,1.09,1,3.047935,101.798097,34.83333333333339,21.333333333333332,-0.8071290411715946,0,0,4,1,80,313.64
2024-03-23 20:01:00,BUS_004,R001,2,20,1,3,23,5,evening,1,0,2,0,5,29.42,0.42,0,3.051349,101.801543,32.23666666666673,18.0,-0.8565601631543167,0,0,1,2,195,314.06
2024-03-23 20:08:00,BUS_004,R001,3,20,8,3,23,5,evening,1,0,0,0,14,51.63,0.8,0,3.049279,101.803817,39.08000000000006,13.666666666666666,-0.9296920395119117,0,0,2,0,200,314.86
2024-03-23 20:15:00,BUS_004,R001,4,20,15,3,23,5,evening,1,0,0,0,18,51.71,0.73,0,3.045997,101.806449,44.253333333333394,12.333333333333334,-0.8470315219493328,0,0,0,3,205,315.59000000000003
2024-03-23 20:20:00,BUS_004,R001,5,20,20,3,23,5,evening,1,0,0,0,16,49.45,0.81,0,3.040868,101.795159,50.93000000000006,16.0,-0.9828109201213346,0,0,3,4,210,316.40000000000003
2024-03-23 20:27:00,BUS_005,R001,1,20,27,3,23,5,evening,1,0,3,1,14,31.87,1.09,2,3.042136,101.79502,39.50666666666664,17.666666666666668,-0.05208660181989311,0,0,4,1,250,291.26
2024-03-23 20:32:00,BUS_005,R001,2,20,32,3,23,5,evening,1,0,3,1,11,28.54,0.42,0,3.051135,101.801249,35.459999999999965,14.666666666666666,-0.8829712683952348,0,0,1,2,255,291.68
2024-03-23 20:39:00,BUS_005,R001,3,20,39,3,23,5,evening,1,0,1,1,9,36.34,0.8,1,3.04754,101.805221,32.249999999999964,11.333333333333334,-0.32085855806274055,0,0,2,0,260,292.48
2024-03-23 20:46:00,BUS_005,R001,4,20,46,3,23,5,evening,1,0,0,1,17,40.09,0.73,1,3.044256,101.804421,34.98999999999997,12.333333333333334,-0.09254178099276622,0,0,0,3,265,293.21
2024-03-23 20:51:00,BUS_005,R001,5,20,51,3,23,5,evening,1,0,0,2,15,25.84,0.81,1,3.040899,101.795382,34.08999999999997,13.666666666666666,-0.8808049535603715,0,0,3,4,270,294.02
2024-03-23 20:58:00,BUS_001,R001,1,20,58,3,23,5,evening,1,0,3,1,11,31.36,1.09,2,3.042357,101.795137,39.68000000000001,21.333333333333332,-0.0854591836734695,0,0,4,1,85,320.64
2024-03-23 21:04:00,BUS_001,R001,2,21,4,3,23,5,evening,1,0,0,1,19,45.17,0.42,0,3.050153,101.799902,36.24666666666668,20.333333333333332,-0.5578924064644676,0,0,1,2,190,321.06
2024-03-23 21:10:00,BUS_001,R001,3,21,10,3,23,5,evening,1,0,3,1,8,30.48,0.8,1,3.048951,101.804082,35.67000000000001,12.666666666666666,-0.5748031496062991,0,0,2,0,195,321.86
2024-03-23 21:16:00,BUS_001,R001,4,21,16,3,23,5,evening,1,0,0,1,11,48.28,0.73,1,3.045732,101.80614,41.31000000000001,12.666666666666666,0.09279204639602323,0,0,0,3,200,322.59000000000003
2024-03-23 21:21:00,BUS_001,R001,5,21,21,3,23,5,evening,1,0,3,0,10,45.39,0.81,1,3.040963,101.795847,41.38333333333334,9.666666666666666,-0.07072042300066106,0,0,3,4,205,323.40000000000003
2024-03-23 21:26:00,BUS_002,R001,1,21,26,3,23,5,evening,1,0,0,0,11,49.28,1.09,1,3.044609,101.796332,35.02333333333334,21.333333333333332,-0.32711038961038974,0,0,4,1,255,320.64
2024-03-23 21:31:00,BUS_002,R001,2,21,31,3,23,5,evening,1,0,0,1,10,38.37,0.42,0,3.050527,101.800415,44.52333333333334,18.0,-0.656763096168882,0,0,1,2,260,321.06
2024-03-23 21:37:00,BUS_002,R001,3,21,37,3,23,5,evening,1,0,0,1,10,47.7,0.8,1,3.048065,101.804797,45.116666666666674,10.333333333333334,-0.0062893081761006275,0,0,2,0,265,321.86
2024-03-23 21:42:00,BUS_002,R001,4,21,42,3,23,5,evening,1,0,0,0,11,52.56,0.73,0,3.045671,101.806069,46.21,10.333333333333334,-0.8333333333333333,0,0,0,3,270,322.59000000000003
2024-03-23 21:48:00,BUS_002,R001,5,21,48,3,23,5,evening,1,0,1,1,10,37.21,0.81,1,3.041321,101.798447,45.823333333333345,10.333333333333334,-0.306100510615426,0,0,3,4,275,323.40000000000003
2024-03-23 21:53:00,BUS_003,R001,1,21,53,3,23,5,evening,1,0,0,0,14,50.18,1.09,1,3.046935,101.797567,36.596666666666685,14.666666666666666,-0.3033080908728578,0,0,4,1,85,320.64
2024-03-23 21:59:00,BUS_003,R001,2,21,59,3,23,5,evening,1,0,0,1,12,41.23,0.42,0,3.050135,101.799878,36.956666666666685,11.666666666666666,-0.6112054329371817,0,0,1,2,90,321.06
2024-03-23 22:04:00,BUS_003,R001,3,22,4,3,23,5,evening,1,0,3,1,14,33.96,0.8,1,3.046488,101.806071,41.79000000000002,13.333333333333334,-0.4134275618374559,0,0,2,0,190,321.86
2024-03-23 22:09:00,BUS_003,R001,4,22,9,3,23,5,evening,1,0,3,1,15,26.22,0.73,1,3.043256,101.803257,33.80333333333335,13.666666666666666,-0.6704805491990846,0,0,0,3,195,322.59000000000003
2024-03-23 22:14:00,BUS_003,R001,5,22,14,3,23,5,evening,1,0,0,1,14,48.84,0.81,1,3.04157,101.800257,36.340000000000025,14.333333333333334,0.004914004914005066,0,0,3,4,200,323.40000000000003
2024-03-23 22:21:00,BUS_004,R001,1,22,21,3,23,5,evening,1,0,0,0,9,53.97,1.09,1,3.041059,101.794448,51.71000000000006,14.333333333333334,-0.2117843246247917,0,0,4,1,255,317.49
2024-03-23 22:28:00,BUS_004,R001,2,22,28,3,23,5,evening,1,0,3,1,13,28.44,0.42,0,3.050711,101.800667,43.95333333333338,12.666666666666666,-0.8860759493670886,0,0,1,2,260,317.91
2024-03-23 22:34:00,BUS_004,R001,3,22,34,3,23,5,evening,1,0,0,1,16,47.13,0.8,1,3.047047,101.805619,43.180000000000064,12.666666666666666,-0.01845957988542346,0,0,2,0,265,318.71
2024-03-23 22:41:00,BUS_004,R001,4,22,41,3,23,5,evening,1,0,0,3,8,16.35,0.73,2,3.04392,101.80403,30.64000000000006,12.333333333333334,-0.6788990825688073,0,0,0,3,270,319.44
2024-03-23 22:46:00,BUS_004,R001,5,22,46,3,23,5,evening,1,0,0,1,11,41.28,0.81,1,3.041665,101.800945,34.92000000000005,11.666666666666666,-0.17732558139534893,0,0,3,4,275,320.25
2024-03-23 22:53:00,BUS_005,R001,1,22,53,3,23,5,evening,1,0,3,2,10,22.5,1.09,2,3.042281,101.795097,29.476666666666635,14.0,-0.9066666666666672,0,0,4,1,110,295.11
2024-03-23 22:58:00,BUS_005,R001,2,22,58,3,23,5,evening,1,0,0,1,19,45.8,0.42,0,3.050366,101.800195,31.379999999999967,14.666666666666666,-0.5502183406113538,0,0,1,2,115,295.53000000000003
2024-03-24 06:00:00,BUS_001,R001,1,6,0,3,24,6,night,1,0,3,1,11,37.17,1.09,1,3.045329,101.796714,43.613333333333344,10.666666666666666,-0.7594834543987088,0,0,4,1,275,297.54
2024-03-24 06:07:00,BUS_001,R001,2,6,7,3,24,6,night,1,0,2,1,8,30.91,0.42,0,3.051165,101.801289,37.823333333333345,9.666666666666666,-0.8152701391135555,0,0,1,2,280,297.96
2024-03-24 06:13:00,BUS_001,R001,3,6,13,3,24,6,night,1,0,0,1,17,45.92,0.8,1,3.050855,101.802544,38.00000000000001,12.0,-0.04529616724738661,0,0,2,0,285,298.76
2024-03-24 06:20:00,BUS_001,R001,4,6,20,3,24,6,night,1,0,0,1,11,45.39,0.73,1,3.04331,101.80332,40.74000000000001,12.0,0.03502974223397226,0,0,0,3,290,299.49
2024-03-24 06:25:00,BUS_001,R001,5,6,25,3,24,6,night,1,0,0,0,14,57.53,0.81,0,3.041512,101.799839,49.613333333333344,14.0,-0.8447766382756823,0,0,3,4,295,300.3
2024-03-24 06:31:00,BUS_002,R001,1,6,31,3,24,6,night,1,0,0,1,6,44.93,1.09,1,3.041193,101.794519,44.900000000000006,9.0,-0.4555975962608505,0,0,4,1,275,297.54
2024-03-24 06:37:00,BUS_002,R001,2,6,37,3,24,6,night,1,0,0,0,17,52.77,0.42,0,3.051116,101.801223,44.970000000000006,11.0,-0.4775440591245025,0,0,1,2,280,297.96
2024-03-24 06:43:00,BUS_002,R001,3,6,43,3,24,6,night,1,0,3,1,14,28.7,0.8,1,3.049,101.804042,42.13333333333333,12.333333333333334,-0.6724738675958191,0,0,2,0,285,298.76
2024-03-24 06:50:00,BUS_002,R001,4,6,50,3,24,6,night,1,0,3,1,10,30.2,0.73,1,3.042249,101.802085,37.223333333333336,13.666666666666666,-0.45033112582781465,0,0,0,3,290,299.49
2024-03-24 06:56:00,BUS_002,R001,5,6,56,3,24,6,night,1,0,4,1,0,16.66,0.81,3,3.041628,101.80068,25.18666666666667,8.0,0.08283313325330122,0,0,3,4,295,300.3
2024-03-24 07:01:00,BUS_003,R001,1,7,1,3,24,6,morning,1,0,3,1,15,33.73,1.09,1,3.049341,101.798843,36.26333333333335,14.666666666666666,-0.9389267714201011,0,0,4,1,245,297.54
2024-03-24 07:08:00,BUS_003,R001,2,7,8,3,24,6,morning,1,0,0,1,26,46.46,0.42,0,3.050927,101.800964,43.01000000000002,18.333333333333332,-0.5424020662935859,0,1,1,2,250,297.96
2024-03-24 07:13:00,BUS_003,R001,3,7,13,3,24,6,morning,1,0,3,2,22,15.61,0.8,3,3.047608,101.805166,31.933333333333348,21.0,-0.07495195387572107,0,0,2,0,255,298.76
2024-03-24 07:20:00,BUS_003,R001,4,7,20,3,24,6,morning,1,0,0,1,34,40.47,0.73,1,3.044139,101.804285,34.180000000000014,27.333333333333332,-0.08228317272053376,0,1,0,3,260,299.49
2024-03-24 07:27:00,BUS_003,R001,5,7,27,3,24,6,morning,1,0,3,2,16,16.0,0.81,3,3.041014,101.796222,24.026666666666685,24.0,-0.03750000000000009,0,0,3,4,265,300.3
2024-03-24 07:33:00,BUS_004,R001,1,7,33,3,24,6,morning,1,0,0,2,19,25.32,1.09,2,3.043745,101.795874,27.65000000000006,12.666666666666666,-0.5829383886255926,0,0,4,1,275,290.09000000000003
2024-03-24 07:38:00,BUS_004,R001,2,7,38,3,24,6,morning,1,0,0,0,21,57.96,0.42,0,3.049535,101.799054,41.52000000000006,17.0,-0.4347826086956521,0,0,1,2,280,290.51
2024-03-24 07:44:00,BUS_004,R001,3,7,44,3,24,6,morning,1,0,0,0,30,54.38,0.8,0,3.049189,101.80389,45.88666666666672,23.333333333333332,-0.8826774549466716,0,1,2,0,285,291.31
2024-03-24 07:49:00,BUS_004,R001,4,7,49,3,24,6,morning,1,0,2,1,22,26.18,0.73,1,3.045603,101.80599,46.173333333333396,24.333333333333332,-0.6730328495034379,0,0,0,3,290,292.04
2024-03-24 07:56:00,BUS_004,R001,5,7,56,3,24,6,morning,1,0,0,1,30,41.73,0.81,1,3.041376,101.798847,40.763333333333385,27.333333333333332,-0.16462976276060393,0,1,3,4,295,292.85
2024-03-24 08:02:00,BUS_005,R001,1,8,2,3,24,6,morning,1,0,3,1,20,39.99,1.09,1,3.047238,101.797727,36.096666666666636,16.333333333333332,-0.6354088522130534,0,0,4,1,245,264.23
2024-03-24 08:08:00,BUS_005,R001,2,8,8,3,24,6,morning,1,0,1,0,28,48.01,0.42,0,3.049477,101.798975,44.599999999999966,22.333333333333332,-0.5248906477817121,0,1,1,2,250,264.65000000000003
2024-03-24 08:15:00,BUS_005,R001,3,8,15,3,24,6,morning,1,0,4,1,14,22.08,0.8,2,3.046997,101.80566,36.6933333333333,20.666666666666668,-0.1739130434782612,0,0,2,0,255,265.45
2024-03-24 08:22:00,BUS_005,R001,4,8,22,3,24,6,morning,1,0,0,0,28,56.08,0.73,0,3.042068,101.801874,42.05666666666663,23.333333333333332,-0.7810271041369472,0,1,0,3,260,266.18
2024-03-24 08:27:00,BUS_005,R001,5,8,27,3,24,6,morning,1,0,0,1,27,43.8,0.81,0,3.041059,101.796549,40.6533333333333,23.0,-1.1095890410958906,0,1,3,4,265,266.99
2024-03-24 08:34:00,BUS_001,R001,1,8,34,3,24,6,morning,1,0,2,1,23,25.29,1.09,2,3.044475,101.796261,42.73666666666668,16.0,-0.5860023724792409,0,0,4,1,270,301.39
2024-03-24 08:39:00,BUS_001,R001,2,8,39,3,24,6,morning,1,0,0,2,29,27.12,0.42,0,3.050398,101.800238,36.646666666666675,22.0,-0.9292035398230087,0,1,1,2,275,301.81
2024-03-24 08:44:00,BUS_001,R001,3,8,44,3,24,6,morning,1,0,3,1,33,29.81,0.8,1,3.049248,101.803842,27.406666666666677,28.333333333333332,-0.6101979201610199,0,1,2,0,280,302.61
2024-03-24 08:49:00,BUS_001,R001,4,8,49,3,24,6,morning,1,0,0,3,20,10.94,0.73,3,3.041896,101.801674,22.623333333333346,27.333333333333332,-1.0036563071297993,0,0,0,3,285,303.34000000000003
2024-03-24 08:54:00,BUS_001,R001,5,8,54,3,24,6,morning,1,0,0,2,26,28.9,0.81,1,3.041427,101.799221,23.216666666666672,26.333333333333332,-0.6816608996539795,0,1,3,4,290,304.15000000000003
2024-03-24 09:01:00,BUS_002,R001,1,9,1,3,24,6,morning,1,0,2,0,14,24.83,1.09,2,3.045601,101.796858,23.896666666666672,8.0,-0.6339105920257753,0,0,4,1,240,301.39
2024-03-24 09:07:00,BUS_002,R001,2,9,7,3,24,6,morning,1,0,3,1,22,33.76,0.42,0,3.049506,101.799015,25.083333333333332,12.0,-0.7464454976303317,0,0,1,2,245,301.81
2024-03-24 09:13:00,BUS_002,R001,3,9,13,3,24,6,morning,1,0,3,1,26,26.99,0.8,1,3.048803,101.804201,28.52666666666667,20.666666666666668,-0.7784364579473881,0,1,2,0,250,302.61
2024-03-24 09:19:00,BUS_002,R001,4,9,19,3,24,6,morning,1,0,4,1,9,22.28,0.73,2,3.042618,101.802515,27.676666666666673,19.0,0.03411131059245953,0,0,0,3,255,303.34000000000003
2024-03-24 09:24:00,BUS_002,R001,5,9,24,3,24,6,morning,1,0,2,1,20,27.66,0.81,1,3.041598,101.800461,25.643333333333334,18.333333333333332,-0.7570498915401302,0,0,3,4,260,304.15000000000003
2024-03-24 09:30:00,BUS_003,R001,1,9,30,3,24,6,morning,1,0,3,1,25,32.24,1.09,1,3.044726,101.796394,29.57000000000002,25.0,-1.0285359801488836,0,0,4,1,270,301.39
2024-03-24 09:37:00,BUS_003,R001,2,9,37,3,24,6,morning,1,0,4,0,8,19.08,0.42,1,3.050276,101.800071,22.440000000000015,16.333333333333332,-0.3207547169811322,0,0,1,2,275,301.81
2024-03-24 09:43:00,BUS_003,R001,3,9,43,3,24,6,morning,1,0,1,1,15,42.65,0.8,0,3.048219,101.804673,31.323333333333352,16.0,-1.1254396248534586,0,0,2,0,280,302.61
2024-03-24 09:49:00,BUS_003,R001,4,9,49,3,24,6,morning,1,0,1,1,33,29.34,0.73,1,3.042377,101.802234,30.356666666666683,18.666666666666668,-0.4928425357873212,0,1,0,3,285,303.34000000000003
2024-03-24 09:56:00,BUS_003,R001,5,9,56,3,24,6,morning,1,0,0,0,27,54.83,0.81,0,3.040872,101.795193,42.27333333333335,25.0,-0.8863760714937079,0,1,3,4,290,304.15000000000003
2024-03-24 10:01:00,BUS_004,R001,1,10,1,3,24,6,morning,1,0,3,1,11,34.35,1.09,2,3.041905,101.794897,34.08666666666672,21.0,0.09606986899563319,0,0,4,1,240,293.94
2024-03-24 10:07:00,BUS_004,R001,2,10,7,3,24,6,morning,1,0,3,0,10,41.96,0.42,0,3.051563,101.801835,39.34666666666672,17.0,-0.6005719733079122,0,0,1,2,245,294.36
2024-03-24 10:14:00,BUS_004,R001,3,10,14,3,24,6,morning,1,0,0,1,9,47.25,0.8,1,3.049855,101.803351,41.186666666666724,10.0,-0.01587301587301604,0,0,2,0,250,295.16
2024-03-24 10:20:00,BUS_004,R001,4,10,20,3,24,6,morning,1,0,0,1,13,46.33,0.73,0,3.043641,101.803706,45.180000000000064,10.666666666666666,-0.9453917548025037,0,0,0,3,255,295.89
2024-03-24 10:27:00,BUS_004,R001,5,10,27,3,24,6,morning,1,0,1,2,17,23.61,0.81,1,3.041073,101.796652,39.06333333333339,13.0,-1.0584498094027954,0,0,3,4,260,296.7
2024-03-24 10:33:00,BUS_005,R001,1,10,33,3,24,6,morning,1,0,1,1,13,36.62,1.09,2,3.048019,101.798142,45.499999999999964,22.666666666666668,0.2140906608410702,0,0,4,1,265,268.08
2024-03-24 10:38:00,BUS_005,R001,2,10,38,3,24,6,morning,1,0,2,1,15,27.68,0.42,0,3.051476,101.801717,36.033333333333296,18.333333333333332,-0.9104046242774566,0,0,1,2,270,268.5
2024-03-24 10:43:00,BUS_005,R001,3,10,43,3,24,6,morning,1,0,0,0,11,55.92,0.8,0,3.046839,101.805787,40.0733333333333,13.0,-0.8583690987124464,0,0,2,0,275,269.3
2024-03-24 10:48:00,BUS_005,R001,4,10,48,3,24,6,morning,1,0,3,0,11,38.79,0.73,1,3.043633,101.803696,40.79666666666663,12.333333333333334,-0.12915699922660484,0,0,0,3,280,270.03000000000003
2024-03-24 10:53:00,BUS_005,R001,5,10,53,3,24,6,morning,1,0,2,0,11,28.37,0.81,1,3.041278,101.798141,41.026666666666635,11.0,-0.7130771942192458,0,0,3,4,285,270.84000000000003
2024-03-24 11:00:00,BUS_001,R001,1,11,0,3,24,6,midday,1,0,0,1,12,46.33,1.09,1,3.046477,101.797323,28.72333333333334,19.333333333333332,-0.41161234621195786,0,0,4,1,235,305.24
2024-03-24 11:05:00,BUS_001,R001,2,11,5,3,24,6,midday,1,0,0,3,14,15.25,0.42,1,3.051377,101.801581,30.160000000000007,17.333333333333332,-0.6524590163934425,0,0,1,2,240,305.66
2024-03-24 11:12:00,BUS_001,R001,3,11,12,3,24,6,midday,1,0,3,1,10,33.54,0.8,1,3.047098,101.805578,31.706666666666678,12.0,-0.4311270125223614,0,0,2,0,245,306.46
