timestamp,bus_id,route_id,stop_sequence,current_stop_name,next_stop_name,day_of_week,is_holiday,is_peak_hour,weather_condition,passenger_count,current_speed,traffic_condition,distance_to_next_stop,current_lat,current_lon,eta_minutes
2024-02-14 17:45:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,True,windy,30,18.02,heavy,0.42,3.050063,101.799778,1
2024-02-14 17:52:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,True,rainy,30,8.14,jam,0.8,3.049009,101.804035,7
2024-02-14 17:57:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,2,False,True,sunny,41,13.82,jam,0.73,3.043191,101.803182,3
2024-02-14 18:04:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,2,False,True,sunny,41,18.83,heavy,0.81,3.041153,101.797229,3
2024-02-14 18:10:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,True,sunny,28,41.91,light,1.09,3.047187,101.7977,1
2024-02-14 18:16:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,True,rainy,29,17.51,heavy,0.42,3.050276,101.800071,1
2024-02-14 18:23:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,True,rainy,35,14.32,heavy,0.8,3.046854,101.805775,3
2024-02-14 18:30:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,2,False,True,rainy,15,19.8,heavy,0.73,3.045411,101.805766,2
2024-02-14 18:35:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,2,False,True,rainy,23,10.43,heavy,0.81,3.040818,101.794799,5
2024-02-14 18:41:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,True,sunny,44,19.65,heavy,1.09,3.043408,101.795695,3
2024-02-14 18:46:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,True,foggy,21,10.6,heavy,0.42,3.050535,101.800426,3
2024-02-14 18:51:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,True,sunny,33,5.0,jam,0.8,3.048652,101.804323,11
2024-02-14 18:58:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,2,False,True,rainy,23,10.86,heavy,0.73,3.043288,101.803295,4
2024-02-14 19:03:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,2,False,True,rainy,32,7.47,jam,0.81,3.041052,101.796495,6
2024-02-14 19:09:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,True,sunny,29,16.06,heavy,1.09,3.048814,101.798564,4
2024-02-14 19:14:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,True,rainy,27,8.2,jam,0.42,3.050004,101.799697,4
2024-02-14 19:20:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,True,foggy,24,13.23,heavy,0.8,3.046959,101.80569,4
2024-02-14 19:26:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,2,False,True,windy,21,17.84,heavy,0.73,3.044543,101.804756,3
2024-02-14 19:31:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,2,False,True,sunny,29,22.0,heavy,0.81,3.040856,101.795073,2
2024-02-14 19:37:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,True,sunny,37,28.12,heavy,1.09,3.047675,101.797959,2
2024-02-14 19:43:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,True,rainy,27,6.82,jam,0.42,3.050352,101.800176,4
2024-02-14 19:50:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,True,rainy,22,7.06,jam,0.8,3.049807,101.80339,8
2024-02-14 19:57:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,2,False,True,sunny,37,10.0,jam,0.73,3.045417,101.805774,5
2024-02-14 20:04:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,2,False,False,rainy,20,30.0,normal,0.81,3.040836,101.794925,1
2024-02-14 20:09:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,False,sunny,21,49.51,normal,1.09,3.04863,101.798466,1
2024-02-14 20:14:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,False,sunny,18,46.03,normal,0.42,3.050314,101.800123,0
2024-02-14 20:21:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,False,sunny,19,43.77,normal,0.8,3.048855,101.804159,1
2024-02-14 20:28:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,2,False,False,rainy,19,23.55,normal,0.73,3.042366,101.802221,2
2024-02-14 20:33:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,2,False,False,sunny,25,58.0,light,0.81,3.04081,101.794742,0
2024-02-14 20:39:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,False,sunny,16,23.1,heavy,1.09,3.042417,101.795169,2
2024-02-14 20:46:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,False,sunny,22,44.28,normal,0.42,3.051103,101.801205,0
2024-02-14 20:53:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,False,sunny,17,44.49,normal,0.8,3.0487,101.804284,0
2024-02-14 21:00:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,2,False,False,sunny,23,45.01,normal,0.73,3.045579,101.805963,1
2024-02-14 21:06:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,2,False,False,sunny,19,17.78,jam,0.81,3.040782,101.794537,2
2024-02-14 21:11:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,False,rainy,16,39.79,light,1.09,3.047489,101.797861,1
2024-02-14 21:18:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,False,sunny,15,12.6,jam,0.42,3.049721,101.799309,1
2024-02-14 21:25:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,False,sunny,22,59.44,light,0.8,3.050969,101.802452,0
2024-02-14 21:31:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,2,False,False,sunny,29,42.81,normal,0.73,3.043483,101.803522,1
2024-02-14 21:36:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,2,False,False,sunny,20,60.0,light,0.81,3.041671,101.800993,0
2024-02-14 21:42:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,False,sunny,18,30.04,heavy,1.09,3.042676,101.795306,2
2024-02-14 21:47:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,False,sunny,22,15.51,jam,0.42,3.049869,101.799513,1
2024-02-14 21:52:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,False,sunny,19,55.09,light,0.8,3.046667,101.805926,0
2024-02-14 21:58:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,2,False,False,sunny,17,24.69,heavy,0.73,3.043586,101.803642,1
2024-02-14 22:04:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,2,False,False,sunny,16,56.85,light,0.81,3.041046,101.796456,0
2024-02-14 22:09:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,False,foggy,16,15.44,heavy,1.09,3.043529,101.795759,3
2024-02-14 22:16:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,False,rainy,12,38.34,light,0.42,3.050568,101.800472,0
2024-02-14 22:21:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,False,rainy,17,34.93,normal,0.8,3.047905,101.804927,1
2024-02-14 22:26:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,2,False,False,storm,12,10.65,heavy,0.73,3.041825,101.801592,4
2024-02-14 22:33:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,2,False,False,rainy,17,32.67,normal,0.81,3.041318,101.798431,1
2024-02-14 22:39:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,2,False,False,sunny,12,45.47,normal,1.09,3.045785,101.796956,1
2024-02-14 22:45:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,2,False,False,sunny,17,42.08,normal,0.42,3.051618,101.801912,0
2024-02-14 22:50:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,2,False,False,sunny,20,54.72,light,0.8,3.047238,101.805465,0
2024-02-14 22:57:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,2,False,False,rainy,18,31.78,normal,0.73,3.04318,101.803169,1
2024-02-15 06:00:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,foggy,9,25.56,normal,1.09,3.046165,101.797158,2
2024-02-15 06:07:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,foggy,9,29.65,light,0.42,3.051075,101.801166,0
2024-02-15 06:14:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,rainy,17,43.4,light,0.8,3.047887,101.804941,1
2024-02-15 06:19:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,3,False,False,foggy,14,28.82,normal,0.73,3.04332,101.803333,1
2024-02-15 06:26:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,3,False,False,sunny,20,23.97,heavy,0.81,3.041043,101.796434,2
2024-02-15 06:31:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,foggy,13,26.51,normal,1.09,3.042452,101.795187,2
2024-02-15 06:36:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,rainy,7,33.37,normal,0.42,3.050117,101.799852,0
2024-02-15 06:43:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,12,42.8,normal,0.8,3.047573,101.805194,1
2024-02-15 06:48:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,3,False,False,rainy,16,34.57,normal,0.73,3.04411,101.804252,1
2024-02-15 06:55:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,3,False,False,sunny,29,16.12,jam,0.81,3.041358,101.798716,2
2024-02-15 07:02:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,True,foggy,22,14.2,heavy,1.09,3.046853,101.797523,4
2024-02-15 07:07:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,True,sunny,48,38.01,light,0.42,3.049571,101.799104,0
2024-02-15 07:13:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,True,rainy,43,9.26,jam,0.8,3.048551,101.804405,7
2024-02-15 07:18:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,3,False,True,sunny,46,20.88,heavy,0.73,3.041986,101.801779,2
2024-02-15 07:23:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,3,False,True,sunny,29,20.89,heavy,0.81,3.041246,101.797908,2
2024-02-15 07:28:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,True,windy,30,20.4,heavy,1.09,3.04518,101.796635,3
2024-02-15 07:33:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,True,windy,39,12.0,heavy,0.42,3.049885,101.799534,2
2024-02-15 07:38:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,True,sunny,41,5.0,jam,0.8,3.047998,101.804851,12
2024-02-15 07:44:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,3,False,True,foggy,33,11.99,jam,0.73,3.042409,101.802271,3
2024-02-15 07:49:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,3,False,True,rainy,24,29.33,light,0.81,3.040809,101.794732,1
2024-02-15 07:54:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,True,rainy,32,9.41,heavy,1.09,3.045721,101.796922,8
2024-02-15 08:01:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,True,foggy,28,5.0,jam,0.42,3.051297,101.801471,6
2024-02-15 08:08:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,True,rainy,34,25.15,normal,0.8,3.048221,101.804671,2
2024-02-15 08:13:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,3,False,True,foggy,32,6.85,jam,0.73,3.042385,101.802243,7
2024-02-15 08:18:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,3,False,True,rainy,17,5.0,jam,0.81,3.040784,101.794548,9
2024-02-15 08:23:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,True,sunny,47,18.42,heavy,1.09,3.043941,101.795978,4
2024-02-15 08:29:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,True,rainy,29,13.81,heavy,0.42,3.051562,101.801835,2
2024-02-15 08:35:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,True,windy,36,23.68,light,0.8,3.047513,101.805243,3
2024-02-15 08:40:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,3,False,True,rainy,27,12.74,heavy,0.73,3.043836,101.803933,4
2024-02-15 08:45:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,3,False,True,sunny,40,8.26,jam,0.81,3.041184,101.797456,6
2024-02-15 08:51:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,True,rainy,19,12.22,heavy,1.09,3.044563,101.796308,6
2024-02-15 08:57:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,True,sunny,42,9.67,jam,0.42,3.050279,101.800075,2
2024-02-15 09:04:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,True,windy,50,23.51,normal,0.8,3.050854,101.802545,3
2024-02-15 09:09:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,3,False,True,foggy,33,9.64,jam,0.73,3.042803,101.80273,6
2024-02-15 09:16:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,3,False,True,sunny,31,10.53,jam,0.81,3.041728,101.801406,6
2024-02-15 09:21:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,True,rainy,20,9.13,jam,1.09,3.045849,101.79699,8
2024-02-15 09:28:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,True,sunny,39,8.6,jam,0.42,3.050496,101.800372,3
2024-02-15 09:33:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,True,foggy,28,12.23,heavy,0.8,3.047935,101.804902,6
2024-02-15 09:38:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,3,False,True,windy,19,9.58,jam,0.73,3.043109,101.803086,6
2024-02-15 09:44:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,3,False,True,foggy,37,12.7,heavy,0.81,3.04116,101.797279,3
2024-02-15 09:50:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,True,foggy,29,9.45,heavy,1.09,3.042679,101.795308,8
2024-02-15 09:57:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,True,sunny,28,42.1,normal,0.42,3.05025,101.800036,0
2024-02-15 10:04:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,13,34.28,normal,0.8,3.046132,101.806358,1
2024-02-15 10:10:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,3,False,False,windy,12,35.66,normal,0.73,3.043828,101.803923,1
2024-02-15 10:15:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,3,False,False,rainy,19,32.22,normal,0.81,3.041425,101.799205,1
2024-02-15 10:20:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,foggy,13,12.9,heavy,1.09,3.046022,101.797082,5
2024-02-15 10:27:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,sunny,27,54.43,light,0.42,3.050619,101.800541,0
2024-02-15 10:32:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,storm,3,15.06,light,0.8,3.049372,101.803742,4
2024-02-15 10:37:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,3,False,False,storm,8,21.53,light,0.73,3.04533,101.805672,2
2024-02-15 10:44:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,3,False,False,foggy,13,31.36,light,0.81,3.040926,101.795582,1
2024-02-15 10:51:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,foggy,21,24.65,light,1.09,3.046999,101.7976,2
2024-02-15 10:57:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,foggy,15,38.64,light,0.42,3.049786,101.799398,0
2024-02-15 11:03:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,rainy,14,25.05,normal,0.8,3.048124,101.804749,1
2024-02-15 11:08:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,3,False,False,sunny,22,48.17,normal,0.73,3.043622,101.803684,0
2024-02-15 11:15:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,3,False,False,rainy,13,34.48,light,0.81,3.041253,101.797956,1
2024-02-15 11:22:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,sunny,15,55.14,light,1.09,3.040899,101.794363,1
2024-02-15 11:29:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,sunny,22,47.16,normal,0.42,3.050958,101.801006,0
2024-02-15 11:34:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,25,40.02,light,0.8,3.047808,101.805004,1
2024-02-15 11:41:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,3,False,False,sunny,24,25.68,heavy,0.73,3.044823,101.805082,1
2024-02-15 11:47:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,3,False,False,sunny,19,39.57,normal,0.81,3.040958,101.795817,1
2024-02-15 11:54:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,sunny,21,45.39,normal,1.09,3.049403,101.798876,1
2024-02-15 12:00:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,sunny,19,60.0,light,0.42,3.050684,101.800631,0
2024-02-15 12:05:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,rainy,15,19.77,heavy,0.8,3.049566,101.803585,3
2024-02-15 12:12:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,3,False,False,sunny,25,25.68,heavy,0.73,3.044395,101.804583,1
2024-02-15 12:17:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,3,False,False,sunny,19,25.43,heavy,0.81,3.04128,101.79815,1
2024-02-15 12:22:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,sunny,17,23.26,heavy,1.09,3.042946,101.795449,2
2024-02-15 12:28:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,rainy,13,42.48,light,0.42,3.049791,101.799406,0
2024-02-15 12:34:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,16,36.79,normal,0.8,3.051323,101.802166,1
2024-02-15 12:41:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,3,False,False,sunny,21,47.41,normal,0.73,3.044758,101.805007,0
2024-02-15 12:46:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,3,False,False,rainy,17,37.98,light,0.81,3.04113,101.797066,1
2024-02-15 12:52:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,windy,17,43.74,light,1.09,3.042042,101.79497,1
2024-02-15 12:58:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,sunny,20,53.25,light,0.42,3.05112,101.801228,0
2024-02-15 13:05:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,14,36.29,normal,0.8,3.047979,101.804867,1
2024-02-15 13:11:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,3,False,False,sunny,19,49.42,normal,0.73,3.0446,101.804823,0
2024-02-15 13:18:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,3,False,False,rainy,13,35.98,light,0.81,3.040782,101.794534,1
2024-02-15 13:25:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,rainy,14,36.31,light,1.09,3.045059,101.796571,1
2024-02-15 13:30:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,sunny,19,54.77,light,0.42,3.050555,101.800453,0
2024-02-15 13:36:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,16,35.41,normal,0.8,3.046939,101.805707,2
2024-02-15 13:42:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,3,False,False,sunny,20,46.52,normal,0.73,3.043899,101.804006,0
2024-02-15 13:47:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,3,False,False,sunny,22,44.11,normal,0.81,3.041608,101.800536,1
2024-02-15 13:53:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,sunny,20,24.09,heavy,1.09,3.042271,101.795091,2
2024-02-15 13:58:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,sunny,23,48.24,normal,0.42,3.049964,101.799643,0
2024-02-15 14:05:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,26,41.55,light,0.8,3.046012,101.806455,1
2024-02-15 14:11:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,3,False,False,rainy,11,5.0,jam,0.73,3.045852,101.80628,7
2024-02-15 14:17:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,3,False,False,windy,12,18.36,heavy,0.81,3.041228,101.797772,2
2024-02-15 14:23:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,rainy,11,29.07,normal,1.09,3.043424,101.795703,1
2024-02-15 14:30:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,storm,7,10.56,heavy,0.42,3.050008,101.799704,2
2024-02-15 14:35:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,rainy,19,24.51,light,0.8,3.048478,101.804463,2
2024-02-15 14:40:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,3,False,False,windy,15,40.48,light,0.73,3.044441,101.804637,1
2024-02-15 14:47:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,3,False,False,sunny,19,43.56,normal,0.81,3.040821,101.79482,1
2024-02-15 14:52:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,sunny,20,53.14,light,1.09,3.041388,101.794623,1
2024-02-15 14:57:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,rainy,13,33.35,normal,0.42,3.051247,101.801402,0
2024-02-15 15:03:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,windy,17,42.91,light,0.8,3.050658,101.802703,1
2024-02-15 15:08:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,3,False,False,rainy,14,29.36,normal,0.73,3.04198,101.801771,1
2024-02-15 15:15:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,3,False,False,sunny,18,24.83,heavy,0.81,3.041696,101.801173,1
2024-02-15 15:22:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,rainy,16,35.53,light,1.09,3.04907,101.7987,2
2024-02-15 15:27:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,rainy,9,17.5,heavy,0.42,3.05062,101.800543,1
2024-02-15 15:32:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,storm,5,16.43,normal,0.8,3.046163,101.806333,2
2024-02-15 15:39:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,3,False,False,rainy,19,29.45,normal,0.73,3.045811,101.806232,1
2024-02-15 15:45:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,3,False,False,rainy,15,30.25,normal,0.81,3.041262,101.798022,1
2024-02-15 15:51:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,sunny,24,28.95,heavy,1.09,3.04459,101.796322,2
2024-02-15 15:58:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,storm,2,18.57,normal,0.42,3.050665,101.800604,1
2024-02-15 16:03:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,rainy,21,29.98,normal,0.8,3.046201,101.806302,1
2024-02-15 16:08:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,3,False,False,sunny,15,53.75,light,0.73,3.043717,101.803794,0
2024-02-15 16:15:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,3,False,False,storm,7,20.15,normal,0.81,3.041014,101.796224,2
2024-02-15 16:21:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,sunny,19,13.86,jam,1.09,3.047935,101.798097,4
2024-02-15 16:28:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,rainy,10,35.71,normal,0.42,3.049997,101.799688,0
2024-02-15 16:33:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,False,sunny,20,17.77,jam,0.8,3.046014,101.806453,2
2024-02-15 16:40:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,3,False,False,rainy,15,30.66,normal,0.73,3.042581,101.802471,1
2024-02-15 16:46:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,3,False,False,rainy,21,37.59,light,0.81,3.041101,101.796853,1
2024-02-15 16:51:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,3,False,False,rainy,17,38.0,light,1.09,3.045942,101.79704,1
2024-02-15 16:58:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,3,False,False,windy,22,40.08,light,0.42,3.049967,101.799647,0
2024-02-15 17:05:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,3,False,True,windy,30,6.32,jam,0.8,3.050974,101.802448,7
